0.19249, 0.228885, 0.097863, 0.259416, 0.0373096, 0.364962, 0.0137264
0.227124, 0.0908606, 0.117769, 0.0168409, 0.041532, 0.0474274, 0.0127321
0.224915, 0.0273663, 0.115526, 0.0106349, 0.0442831, 0.017099, 0.0147634
0.215931, 0.127158, 0.119746, 0.0337331, 0.0369745, 0.0712809, 0.0092055
0.213892, 0.129705, 0.120227, 0.036299, 0.0359617, 0.0726874, 0.00877394
0.206481, 0.272548, 0.122226, 0.0678252, 0.0368795, 0.146658, 0.00943729
0.203074, 0.214037, 0.122343, 0.0600686, 0.031854, 0.116898, 0.00660191
0.194635, 0.256183, 0.125358, 0.071911, 0.0261461, 0.138079, 0.00270994
0.188362, 0.340826, 0.130566, 0.0952024, 0.0231323, 0.180755, 0.000522987
0.180908, 0.38469, 0.124779, 0.111236, 0.0283164, 0.201481, 0.00557304
0.094151, 0.0694711, 0.0884223, 0.0193642, 0.186613, 0.0465748, 0.144183
0.0811629, 0.0556699, 0.107065, 0.00742656, 0.207692, 0.0120132, 0.160509
0.0797448, 0.119296, 0.0993524, 0.0187707, 0.203274, 0.0410942, 0.155986
0.0792532, 0.0911187, 0.0985763, 0.00754942, 0.203183, 0.0253211, 0.156167
0.0828476, 0.139107, 0.0953081, 0.0162282, 0.208481, 0.0463973, 0.159221
0.084875, 0.152846, 0.0911601, 0.0190567, 0.209888, 0.0529891, 0.159656
0.079034, 0.0643254, 0.0929487, 0.00761651, 0.204334, 0.00927696, 0.156901
0.0831547, 0.0740895, 0.0914865, 0.00670176, 0.208577, 0.0132594, 0.159721
0.0855477, 0.131618, 0.0800676, 0.00901146, 0.201568, 0.0401184, 0.152779
0.0846541, 0.0517377, 0.0967951, 0.0210753, 0.221371, 0.00141795, 0.170031
0.189979, 0.341032, 0.111461, 0.0564282, 0.0284126, 0.0651173, 0.0063263
0.226403, 0.43631, 0.131043, 0.0791004, 0.0364643, 0.0947214, 0.00810012
0.228639, 0.36285, 0.117813, 0.0476023, 0.0511239, 0.0600291, 0.0212618
0.21841, 0.252736, 0.114288, 0.00962838, 0.0415882, 0.00919901, 0.0169891
0.224293, 0.319761, 0.122675, 0.0307355, 0.0373924, 0.0400969, 0.0115824
0.217638, 0.215345, 0.114022, 0.00263571, 0.0388806, 0.00623736, 0.0155703
0.216639, 0.170236, 0.107574, 0.0197498, 0.0435245, 0.0278349, 0.0206078
0.198624, 0.087267, 0.113847, 0.0438009, 0.0240618, 0.0669082, 0.00785736
0.204835, 0.105042, 0.109538, 0.0383885, 0.0326097, 0.0568636, 0.014188
0.195083, 0.0260999, 0.101075, 0.0668039, 0.0353755, 0.0939794, 0.0188776
0.0114685, 0.0051915, 0.0184909, 0.00813806, 0.00984554, 0.0154042, 0.00844897
0.00178746, 0.000438074, 0.00473076, 0.00152451, 0.00560422, 0.000438914, 0.00453664
0.00178939, 0.000439471, 0.00472937, 0.00153301, 0.00560394, 0.000435838, 0.00453642
0.00185753, 7.36418e-05, 0.00482183, 0.00168449, 0.00573536, 0.000250491, 0.00464614
0.00178928, 0.000439425, 0.00472926, 0.00153277, 0.00560403, 0.000435956, 0.00453646
0.00185742, 7.3641e-05, 0.00482171, 0.00168423, 0.00573544, 0.000250632, 0.00464617
0.00178917, 0.000439379, 0.00472915, 0.00153252, 0.00560411, 0.000436075, 0.0045365
0.00185731, 7.36401e-05, 0.00482158, 0.00168396, 0.00573551, 0.000250774, 0.0046462
0.00178907, 0.000439333, 0.00472905, 0.00153228, 0.0056042, 0.000436193, 0.00453654
0.0018572, 7.36393e-05, 0.00482146, 0.0016837, 0.00573558, 0.000250916, 0.00464622
0.311044, 0.141887, 0.0153103, 0.00139303, 0.20436, 0.0235954, 0.147643
0.359159, 0.231005, 0.0334025, 0.035613, 0.229354, 0.0633453, 0.163953
0.356846, 0.216621, 0.0283364, 0.0354209, 0.237218, 0.0538959, 0.170606
0.369633, 0.327336, 0.0429229, 0.0746819, 0.243719, 0.100309, 0.173607
0.362776, 0.308257, 0.0427486, 0.0722615, 0.244666, 0.0845, 0.175087
0.366461, 0.422354, 0.0631556, 0.12233, 0.241172, 0.131909, 0.169934
0.34901, 0.368905, 0.0598095, 0.110421, 0.236271, 0.102218, 0.167839
0.350159, 0.42059, 0.0668312, 0.137192, 0.241751, 0.11922, 0.171157
0.319715, 0.322426, 0.0611111, 0.108008, 0.224369, 0.0743136, 0.160398
0.335618, 0.472978, 0.0802319, 0.178484, 0.235395, 0.131913, 0.165419
